county,precinct,office,district,party,candidate,votes,early_voting,election_day,mail
Walton,350,U.S. Senate,"",NPA,Steven B. Grant,3,,,
Walton,360,U.S. Senate,"",NPA,Steven B. Grant,2,,,
Walton,410,U.S. Senate,"",NPA,Steven B. Grant,1,,,
Walton,420,U.S. Senate,"",NPA,Steven B. Grant,0,0,0,0
Walton,430,U.S. Senate,"",NPA,Steven B. Grant,16,,,
Walton,440,U.S. Senate,"",NPA,Steven B. Grant,1,,,
Walton,510,U.S. Senate,"",NPA,Steven B. Grant,7,,,
Walton,520,U.S. Senate,"",NPA,Steven B. Grant,14,,,
Walton,530,U.S. Senate,"",NPA,Steven B. Grant,5,,,
Walton,540,U.S. Senate,"",NPA,Steven B. Grant,8,,,
Walton,110,U.S. Senate,"",NPA,Tuan TQ Nguyen,0,0,0,0
Walton,120,U.S. Senate,"",NPA,Tuan TQ Nguyen,2,,,
Walton,130,U.S. Senate,"",NPA,Tuan TQ Nguyen,4,,,
Walton,210,U.S. Senate,"",NPA,Tuan TQ Nguyen,0,0,0,0
Walton,220,U.S. Senate,"",NPA,Tuan TQ Nguyen,1,,,
Walton,230,U.S. Senate,"",NPA,Tuan TQ Nguyen,2,,,
Walton,240,U.S. Senate,"",NPA,Tuan TQ Nguyen,0,0,0,0
Walton,310,U.S. Senate,"",NPA,Tuan TQ Nguyen,4,,,
Walton,320,U.S. Senate,"",NPA,Tuan TQ Nguyen,4,,,
Walton,330,U.S. Senate,"",NPA,Tuan TQ Nguyen,2,,,
Walton,340,U.S. Senate,"",NPA,Tuan TQ Nguyen,4,,,
Walton,350,U.S. Senate,"",NPA,Tuan TQ Nguyen,0,0,0,0
Walton,360,U.S. Senate,"",NPA,Tuan TQ Nguyen,1,,,
Walton,410,U.S. Senate,"",NPA,Tuan TQ Nguyen,5,,,
Walton,420,U.S. Senate,"",NPA,Tuan TQ Nguyen,0,0,0,0
Walton,430,U.S. Senate,"",NPA,Tuan TQ Nguyen,7,,,
Walton,440,U.S. Senate,"",NPA,Tuan TQ Nguyen,6,,,
Walton,510,U.S. Senate,"",NPA,Tuan TQ Nguyen,11,,,
Walton,520,U.S. Senate,"",NPA,Tuan TQ Nguyen,6,,,
Walton,530,U.S. Senate,"",NPA,Tuan TQ Nguyen,6,,,
Walton,540,U.S. Senate,"",NPA,Tuan TQ Nguyen,0,0,0,0
Walton,110,U.S. Senate,"","",Unverified Write-In Votes,0,0,0,0
Walton,120,U.S. Senate,"","",Unverified Write-In Votes,1,,,
Walton,130,U.S. Senate,"","",Unverified Write-In Votes,1,,,
Walton,210,U.S. Senate,"","",Unverified Write-In Votes,0,0,0,0
Walton,220,U.S. Senate,"","",Unverified Write-In Votes,1,,,
Walton,230,U.S. Senate,"","",Unverified Write-In Votes,0,0,0,0
Walton,240,U.S. Senate,"","",Unverified Write-In Votes,0,0,0,0
Walton,310,U.S. Senate,"","",Unverified Write-In Votes,3,,,
Walton,320,U.S. Senate,"","",Unverified Write-In Votes,0,0,0,0
Walton,330,U.S. Senate,"","",Unverified Write-In Votes,0,0,0,0
Walton,340,U.S. Senate,"","",Unverified Write-In Votes,0,0,0,0
Walton,350,U.S. Senate,"","",Unverified Write-In Votes,0,0,0,0
Walton,360,U.S. Senate,"","",Unverified Write-In Votes,0,0,0,0
Walton,410,U.S. Senate,"","",Unverified Write-In Votes,1,,,
Walton,420,U.S. Senate,"","",Unverified Write-In Votes,0,0,0,0
Walton,430,U.S. Senate,"","",Unverified Write-In Votes,4,,,
Walton,440,U.S. Senate,"","",Unverified Write-In Votes,1,,,
Walton,510,U.S. Senate,"","",Unverified Write-In Votes,0,0,0,0
Walton,520,U.S. Senate,"","",Unverified Write-In Votes,0,0,0,0
Walton,530,U.S. Senate,"","",Unverified Write-In Votes,2,,,
Walton,540,U.S. Senate,"","",Unverified Write-In Votes,1,,,
Walton,110,U.S. Senate,"",STATS,OVER VOTES,0,0,0,0
Walton,120,U.S. Senate,"",STATS,OVER VOTES,0,0,0,0
Walton,130,U.S. Senate,"",STATS,OVER VOTES,0,0,0,0
Walton,210,U.S. Senate,"",STATS,OVER VOTES,0,0,0,0
Walton,220,U.S. Senate,"",STATS,OVER VOTES,0,0,0,0
Walton,230,U.S. Senate,"",STATS,OVER VOTES,0,0,0,0
Walton,240,U.S. Senate,"",STATS,OVER VOTES,0,0,0,0
Walton,310,U.S. Senate,"",STATS,OVER VOTES,0,0,0,0
Walton,320,U.S. Senate,"",STATS,OVER VOTES,0,0,0,0
Walton,330,U.S. Senate,"",STATS,OVER VOTES,0,0,0,0
Walton,340,U.S. Senate,"",STATS,OVER VOTES,0,0,0,0
Walton,350,U.S. Senate,"",STATS,OVER VOTES,0,0,0,0
Walton,360,U.S. Senate,"",STATS,OVER VOTES,0,0,0,0
Walton,410,U.S. Senate,"",STATS,OVER VOTES,0,0,0,0
Walton,420,U.S. Senate,"",STATS,OVER VOTES,0,0,0,0
Walton,430,U.S. Senate,"",STATS,OVER VOTES,1,,,
Walton,440,U.S. Senate,"",STATS,OVER VOTES,0,0,0,0
Walton,510,U.S. Senate,"",STATS,OVER VOTES,0,0,0,0
Walton,520,U.S. Senate,"",STATS,OVER VOTES,0,0,0,0
Walton,530,U.S. Senate,"",STATS,OVER VOTES,0,0,0,0
Walton,540,U.S. Senate,"",STATS,OVER VOTES,0,0,0,0
Walton,110,U.S. Senate,"",STATS,UNDER VOTES,1,,,
Walton,120,U.S. Senate,"",STATS,UNDER VOTES,2,,,
Walton,130,U.S. Senate,"",STATS,UNDER VOTES,4,,,
Walton,210,U.S. Senate,"",STATS,UNDER VOTES,0,0,0,0
Walton,220,U.S. Senate,"",STATS,UNDER VOTES,0,0,0,0
Walton,230,U.S. Senate,"",STATS,UNDER VOTES,3,,,
Walton,240,U.S. Senate,"",STATS,UNDER VOTES,2,,,
Walton,310,U.S. Senate,"",STATS,UNDER VOTES,9,,,
Walton,320,U.S. Senate,"",STATS,UNDER VOTES,4,,,
Walton,330,U.S. Senate,"",STATS,UNDER VOTES,3,,,
Walton,340,U.S. Senate,"",STATS,UNDER VOTES,1,,,
Walton,350,U.S. Senate,"",STATS,UNDER VOTES,3,,,
Walton,360,U.S. Senate,"",STATS,UNDER VOTES,2,,,
Walton,410,U.S. Senate,"",STATS,UNDER VOTES,8,,,
Walton,420,U.S. Senate,"",STATS,UNDER VOTES,2,,,
Walton,430,U.S. Senate,"",STATS,UNDER VOTES,26,,,
Walton,440,U.S. Senate,"",STATS,UNDER VOTES,1,,,
Walton,510,U.S. Senate,"",STATS,UNDER VOTES,22,,,
Walton,520,U.S. Senate,"",STATS,UNDER VOTES,25,,,
Walton,530,U.S. Senate,"",STATS,UNDER VOTES,14,,,
Walton,540,U.S. Senate,"",STATS,UNDER VOTES,10,,,
Walton,110,U.S. House,1,REP,Matt Gaetz,647,61,495,91
Walton,120,U.S. House,1,REP,Matt Gaetz,465,50,372,43
Walton,130,U.S. House,1,REP,Matt Gaetz,896,153,653,90
Walton,210,U.S. House,1,REP,Matt Gaetz,162,,,
Walton,220,U.S. House,1,REP,Matt Gaetz,344,60,244,40
Walton,230,U.S. House,1,REP,Matt Gaetz,117,,,
Walton,310,U.S. House,1,REP,Matt Gaetz,1184,411,603,170
Walton,320,U.S. House,1,REP,Matt Gaetz,269,90,116,63
Walton,330,U.S. House,1,REP,Matt Gaetz,460,144,209,107
Walton,410,U.S. House,1,REP,Matt Gaetz,596,92,446,58
Walton,420,U.S. House,1,REP,Matt Gaetz,397,,,
Walton,430,U.S. House,1,REP,Matt Gaetz,3342,1614,1422,306
Walton,510,U.S. House,1,REP,Matt Gaetz,4766,2002,1962,802
Walton,520,U.S. House,1,REP,Matt Gaetz,4387,1658,2097,632
Walton,110,U.S. House,1,DEM,Rebekah Jones,80,,,
Walton,120,U.S. House,1,DEM,Rebekah Jones,55,,,
Walton,130,U.S. House,1,DEM,Rebekah Jones,146,,,
Walton,210,U.S. House,1,DEM,Rebekah Jones,19,,,
Walton,220,U.S. House,1,DEM,Rebekah Jones,39,,,
Walton,230,U.S. House,1,DEM,Rebekah Jones,6,,,
Walton,310,U.S. House,1,DEM,Rebekah Jones,232,75,92,65
Walton,320,U.S. House,1,DEM,Rebekah Jones,46,,,
Walton,330,U.S. House,1,DEM,Rebekah Jones,65,,,
Walton,410,U.S. House,1,DEM,Rebekah Jones,145,,,
Walton,420,U.S. House,1,DEM,Rebekah Jones,75,,,
Walton,430,U.S. House,1,DEM,Rebekah Jones,890,340,307,243
Walton,510,U.S. House,1,DEM,Rebekah Jones,1294,463,327,504
Walton,520,U.S. House,1,DEM,Rebekah Jones,1485,416,538,531
Walton,110,U.S. House,1,STATS,OVER VOTES,0,0,0,0
Walton,120,U.S. House,1,STATS,OVER VOTES,0,0,0,0
Walton,130,U.S. House,1,STATS,OVER VOTES,1,,,
Walton,210,U.S. House,1,STATS,OVER VOTES,0,0,0,0
Walton,220,U.S. House,1,STATS,OVER VOTES,1,,,
Walton,230,U.S. House,1,STATS,OVER VOTES,0,0,0,0
Walton,310,U.S. House,1,STATS,OVER VOTES,0,0,0,0
Walton,320,U.S. House,1,STATS,OVER VOTES,0,0,0,0
Walton,330,U.S. House,1,STATS,OVER VOTES,0,0,0,0
Walton,410,U.S. House,1,STATS,OVER VOTES,0,0,0,0
Walton,420,U.S. House,1,STATS,OVER VOTES,0,0,0,0
Walton,430,U.S. House,1,STATS,OVER VOTES,1,,,
Walton,510,U.S. House,1,STATS,OVER VOTES,1,,,
Walton,520,U.S. House,1,STATS,OVER VOTES,1,,,
Walton,110,U.S. House,1,STATS,UNDER VOTES,4,,,
Walton,120,U.S. House,1,STATS,UNDER VOTES,9,,,
Walton,130,U.S. House,1,STATS,UNDER VOTES,16,,,
Walton,210,U.S. House,1,STATS,UNDER VOTES,1,,,
Walton,220,U.S. House,1,STATS,UNDER VOTES,5,,,
Walton,230,U.S. House,1,STATS,UNDER VOTES,3,,,
Walton,310,U.S. House,1,STATS,UNDER VOTES,7,,,
Walton,320,U.S. House,1,STATS,UNDER VOTES,5,,,
Walton,330,U.S. House,1,STATS,UNDER VOTES,8,,,
Walton,410,U.S. House,1,STATS,UNDER VOTES,11,,,
Walton,420,U.S. House,1,STATS,UNDER VOTES,2,,,
Walton,430,U.S. House,1,STATS,UNDER VOTES,64,,,
Walton,510,U.S. House,1,STATS,UNDER VOTES,147,59,38,50
Walton,520,U.S. House,1,STATS,UNDER VOTES,102,,,
Walton,210,U.S. House,2,REP,Neal Dunn,77,,,
Walton,230,U.S. House,2,REP,Neal Dunn,492,108,302,82
Walton,240,U.S. House,2,REP,Neal Dunn,207,,,
Walton,310,U.S. House,2,REP,Neal Dunn,1079,328,575,176
Walton,320,U.S. House,2,REP,Neal Dunn,605,226,247,132
Walton,330,U.S. House,2,REP,Neal Dunn,260,78,130,52
Walton,340,U.S. House,2,REP,Neal Dunn,416,126,231,59
Walton,350,U.S. House,2,REP,Neal Dunn,431,94,300,37
Walton,360,U.S. House,2,REP,Neal Dunn,392,82,249,61
Walton,430,U.S. House,2,REP,Neal Dunn,540,250,250,40
Walton,440,U.S. House,2,REP,Neal Dunn,675,275,325,75
Walton,530,U.S. House,2,REP,Neal Dunn,2287,817,1097,373
Walton,540,U.S. House,2,REP,Neal Dunn,1788,546,933,309
Walton,210,U.S. House,2,DEM,Al Lawson,4,,,
Walton,230,U.S. House,2,DEM,Al Lawson,54,,,
Walton,240,U.S. House,2,DEM,Al Lawson,16,,,
Walton,310,U.S. House,2,DEM,Al Lawson,310,75,128,107
Walton,320,U.S. House,2,DEM,Al Lawson,217,62,76,79
Walton,330,U.S. House,2,DEM,Al Lawson,61,,,
Walton,340,U.S. House,2,DEM,Al Lawson,142,47,62,33
Walton,350,U.S. House,2,DEM,Al Lawson,67,,,
Walton,360,U.S. House,2,DEM,Al Lawson,66,,,
Walton,430,U.S. House,2,DEM,Al Lawson,126,56,35,35
Walton,440,U.S. House,2,DEM,Al Lawson,108,36,40,32
Walton,530,U.S. House,2,DEM,Al Lawson,892,288,301,303
Walton,540,U.S. House,2,DEM,Al Lawson,527,132,221,174
Walton,210,U.S. House,2,STATS,OVER VOTES,0,0,0,0
Walton,230,U.S. House,2,STATS,OVER VOTES,0,0,0,0
Walton,240,U.S. House,2,STATS,OVER VOTES,0,0,0,0
Walton,310,U.S. House,2,STATS,OVER VOTES,0,0,0,0
Walton,320,U.S. House,2,STATS,OVER VOTES,0,0,0,0
Walton,330,U.S. House,2,STATS,OVER VOTES,0,0,0,0
Walton,340,U.S. House,2,STATS,OVER VOTES,0,0,0,0
Walton,350,U.S. House,2,STATS,OVER VOTES,0,0,0,0
Walton,360,U.S. House,2,STATS,OVER VOTES,0,0,0,0
Walton,430,U.S. House,2,STATS,OVER VOTES,0,0,0,0
Walton,440,U.S. House,2,STATS,OVER VOTES,0,0,0,0
Walton,530,U.S. House,2,STATS,OVER VOTES,0,0,0,0
Walton,540,U.S. House,2,STATS,OVER VOTES,1,,,
Walton,210,U.S. House,2,STATS,UNDER VOTES,0,0,0,0
Walton,230,U.S. House,2,STATS,UNDER VOTES,7,,,
Walton,240,U.S. House,2,STATS,UNDER VOTES,1,,,
Walton,310,U.S. House,2,STATS,UNDER VOTES,15,,,
Walton,320,U.S. House,2,STATS,UNDER VOTES,15,,,
Walton,330,U.S. House,2,STATS,UNDER VOTES,3,,,
Walton,340,U.S. House,2,STATS,UNDER VOTES,10,,,
Walton,350,U.S. House,2,STATS,UNDER VOTES,5,,,
Walton,360,U.S. House,2,STATS,UNDER VOTES,4,,,
Walton,430,U.S. House,2,STATS,UNDER VOTES,9,,,
Walton,440,U.S. House,2,STATS,UNDER VOTES,5,,,
Walton,530,U.S. House,2,STATS,UNDER VOTES,41,,,
Walton,540,U.S. House,2,STATS,UNDER VOTES,22,,,
Walton,110,Governor and Lieutenant Governor,"",REP,Ron DeSantis,664,64,508,92
Walton,120,Governor and Lieutenant Governor,"",REP,Ron DeSantis,479,51,382,46
Walton,130,Governor and Lieutenant Governor,"",REP,Ron DeSantis,930,156,679,95
Walton,210,Governor and Lieutenant Governor,"",REP,Ron DeSantis,243,,,
Walton,220,Governor and Lieutenant Governor,"",REP,Ron DeSantis,361,62,252,47
Walton,230,Governor and Lieutenant Governor,"",REP,Ron DeSantis,617,144,366,107
Walton,240,Governor and Lieutenant Governor,"",REP,Ron DeSantis,209,,,
Walton,310,Governor and Lieutenant Governor,"",REP,Ron DeSantis,2339,758,1227,354
Walton,320,Governor and Lieutenant Governor,"",REP,Ron DeSantis,916,326,387,203
Walton,330,Governor and Lieutenant Governor,"",REP,Ron DeSantis,749,232,350,167
Walton,340,Governor and Lieutenant Governor,"",REP,Ron DeSantis,435,131,244,60
Walton,350,Governor and Lieutenant Governor,"",REP,Ron DeSantis,441,95,309,37
Walton,360,Governor and Lieutenant Governor,"",REP,Ron DeSantis,405,82,261,62
Walton,410,Governor and Lieutenant Governor,"",REP,Ron DeSantis,638,98,469,71
Walton,420,Governor and Lieutenant Governor,"",REP,Ron DeSantis,410,,,
Walton,430,Governor and Lieutenant Governor,"",REP,Ron DeSantis,4104,1955,1767,382
Walton,440,Governor and Lieutenant Governor,"",REP,Ron DeSantis,684,280,330,74
Walton,510,Governor and Lieutenant Governor,"",REP,Ron DeSantis,5140,2129,2095,916
Walton,520,Governor and Lieutenant Governor,"",REP,Ron DeSantis,4713,1750,2271,692
Walton,530,Governor and Lieutenant Governor,"",REP,Ron DeSantis,2353,837,1137,379
Walton,540,Governor and Lieutenant Governor,"",REP,Ron DeSantis,1817,549,954,314
Walton,110,Governor and Lieutenant Governor,"",DEM,Charlie Crist,62,,,
Walton,120,Governor and Lieutenant Governor,"",DEM,Charlie Crist,45,,,
Walton,130,Governor and Lieutenant Governor,"",DEM,Charlie Crist,118,,,
Walton,210,Governor and Lieutenant Governor,"",DEM,Charlie Crist,18,,,
Walton,220,Governor and Lieutenant Governor,"",DEM,Charlie Crist,25,,,
Walton,230,Governor and Lieutenant Governor,"",DEM,Charlie Crist,57,,,
Walton,240,Governor and Lieutenant Governor,"",DEM,Charlie Crist,14,,,
Walton,310,Governor and Lieutenant Governor,"",DEM,Charlie Crist,463,131,174,158
Walton,320,Governor and Lieutenant Governor,"",DEM,Charlie Crist,232,64,83,85
Walton,330,Governor and Lieutenant Governor,"",DEM,Charlie Crist,97,,,
Walton,340,Governor and Lieutenant Governor,"",DEM,Charlie Crist,128,45,53,30
Walton,350,Governor and Lieutenant Governor,"",DEM,Charlie Crist,60,,,
Walton,360,Governor and Lieutenant Governor,"",DEM,Charlie Crist,55,,,
Walton,410,Governor and Lieutenant Governor,"",DEM,Charlie Crist,112,,,
Walton,420,Governor and Lieutenant Governor,"",DEM,Charlie Crist,61,,,
Walton,430,Governor and Lieutenant Governor,"",DEM,Charlie Crist,837,331,261,245
Walton,440,Governor and Lieutenant Governor,"",DEM,Charlie Crist,100,33,35,32
Walton,510,Governor and Lieutenant Governor,"",DEM,Charlie Crist,1039,382,228,429
Walton,520,Governor and Lieutenant Governor,"",DEM,Charlie Crist,1232,351,404,477
Walton,530,Governor and Lieutenant Governor,"",DEM,Charlie Crist,844,278,266,300
Walton,540,Governor and Lieutenant Governor,"",DEM,Charlie Crist,513,133,206,174
Walton,110,Governor and Lieutenant Governor,"",LPF,Hector Roos,1,,,
Walton,120,Governor and Lieutenant Governor,"",LPF,Hector Roos,3,,,
Walton,130,Governor and Lieutenant Governor,"",LPF,Hector Roos,6,,,
Walton,210,Governor and Lieutenant Governor,"",LPF,Hector Roos,1,,,
Walton,220,Governor and Lieutenant Governor,"",LPF,Hector Roos,1,,,
Walton,230,Governor and Lieutenant Governor,"",LPF,Hector Roos,0,0,0,0
Walton,240,Governor and Lieutenant Governor,"",LPF,Hector Roos,0,0,0,0
Walton,310,Governor and Lieutenant Governor,"",LPF,Hector Roos,3,,,
Walton,320,Governor and Lieutenant Governor,"",LPF,Hector Roos,2,,,
Walton,330,Governor and Lieutenant Governor,"",LPF,Hector Roos,2,,,
Walton,340,Governor and Lieutenant Governor,"",LPF,Hector Roos,1,,,
Walton,350,Governor and Lieutenant Governor,"",LPF,Hector Roos,0,0,0,0
Walton,360,Governor and Lieutenant Governor,"",LPF,Hector Roos,0,0,0,0
Walton,410,Governor and Lieutenant Governor,"",LPF,Hector Roos,0,0,0,0
Walton,420,Governor and Lieutenant Governor,"",LPF,Hector Roos,1,,,
Walton,430,Governor and Lieutenant Governor,"",LPF,Hector Roos,11,,,
Walton,440,Governor and Lieutenant Governor,"",LPF,Hector Roos,1,,,
Walton,510,Governor and Lieutenant Governor,"",LPF,Hector Roos,9,,,
Walton,520,Governor and Lieutenant Governor,"",LPF,Hector Roos,10,,,
Walton,530,Governor and Lieutenant Governor,"",LPF,Hector Roos,5,,,
Walton,540,Governor and Lieutenant Governor,"",LPF,Hector Roos,3,,,
Walton,110,Governor and Lieutenant Governor,"",NPA,Carmen Jackie Gimenez,2,,,
Walton,120,Governor and Lieutenant Governor,"",NPA,Carmen Jackie Gimenez,1,,,
Walton,130,Governor and Lieutenant Governor,"",NPA,Carmen Jackie Gimenez,3,,,
Walton,210,Governor and Lieutenant Governor,"",NPA,Carmen Jackie Gimenez,1,,,
Walton,220,Governor and Lieutenant Governor,"",NPA,Carmen Jackie Gimenez,1,,,
Walton,230,Governor and Lieutenant Governor,"",NPA,Carmen Jackie Gimenez,2,,,
Walton,240,Governor and Lieutenant Governor,"",NPA,Carmen Jackie Gimenez,0,0,0,0
Walton,310,Governor and Lieutenant Governor,"",NPA,Carmen Jackie Gimenez,17,,,
Walton,320,Governor and Lieutenant Governor,"",NPA,Carmen Jackie Gimenez,5,,,
Walton,330,Governor and Lieutenant Governor,"",NPA,Carmen Jackie Gimenez,6,,,
Walton,340,Governor and Lieutenant Governor,"",NPA,Carmen Jackie Gimenez,0,0,0,0
Walton,350,Governor and Lieutenant Governor,"",NPA,Carmen Jackie Gimenez,0,0,0,0
Walton,360,Governor and Lieutenant Governor,"",NPA,Carmen Jackie Gimenez,2,,,
Walton,410,Governor and Lieutenant Governor,"",NPA,Carmen Jackie Gimenez,2,,,
Walton,420,Governor and Lieutenant Governor,"",NPA,Carmen Jackie Gimenez,1,,,
Walton,430,Governor and Lieutenant Governor,"",NPA,Carmen Jackie Gimenez,9,,,
Walton,440,Governor and Lieutenant Governor,"",NPA,Carmen Jackie Gimenez,3,,,
Walton,510,Governor and Lieutenant Governor,"",NPA,Carmen Jackie Gimenez,8,,,
Walton,520,Governor and Lieutenant Governor,"",NPA,Carmen Jackie Gimenez,11,,,
Walton,530,Governor and Lieutenant Governor,"",NPA,Carmen Jackie Gimenez,6,,,
Walton,540,Governor and Lieutenant Governor,"",NPA,Carmen Jackie Gimenez,2,,,
Walton,110,Governor and Lieutenant Governor,"",STATS,OVER VOTES,2,,,
Walton,120,Governor and Lieutenant Governor,"",STATS,OVER VOTES,0,0,0,0
Walton,130,Governor and Lieutenant Governor,"",STATS,OVER VOTES,1,,,
Walton,210,Governor and Lieutenant Governor,"",STATS,OVER VOTES,0,0,0,0
Walton,220,Governor and Lieutenant Governor,"",STATS,OVER VOTES,1,,,
Walton,230,Governor and Lieutenant Governor,"",STATS,OVER VOTES,0,0,0,0
Walton,240,Governor and Lieutenant Governor,"",STATS,OVER VOTES,0,0,0,0
Walton,310,Governor and Lieutenant Governor,"",STATS,OVER VOTES,0,0,0,0
Walton,320,Governor and Lieutenant Governor,"",STATS,OVER VOTES,0,0,0,0
Walton,330,Governor and Lieutenant Governor,"",STATS,OVER VOTES,0,0,0,0
Walton,340,Governor and Lieutenant Governor,"",STATS,OVER VOTES,3,,,
Walton,350,Governor and Lieutenant Governor,"",STATS,OVER VOTES,0,0,0,0
Walton,360,Governor and Lieutenant Governor,"",STATS,OVER VOTES,0,0,0,0
Walton,410,Governor and Lieutenant Governor,"",STATS,OVER VOTES,0,0,0,0
Walton,420,Governor and Lieutenant Governor,"",STATS,OVER VOTES,0,0,0,0
Walton,430,Governor and Lieutenant Governor,"",STATS,OVER VOTES,2,,,
Walton,440,Governor and Lieutenant Governor,"",STATS,OVER VOTES,0,0,0,0
Walton,510,Governor and Lieutenant Governor,"",STATS,OVER VOTES,1,,,
Walton,520,Governor and Lieutenant Governor,"",STATS,OVER VOTES,0,0,0,0
Walton,530,Governor and Lieutenant Governor,"",STATS,OVER VOTES,2,,,
Walton,540,Governor and Lieutenant Governor,"",STATS,OVER VOTES,1,,,
Walton,110,Governor and Lieutenant Governor,"",STATS,UNDER VOTES,0,0,0,0
Walton,120,Governor and Lieutenant Governor,"",STATS,UNDER VOTES,1,,,
