county,precinct,office,district,party,candidate,votes,early_voting,election_day,mail
Nassau,13 Lighthouse Bible Baptist Ch,U.S. Senate,"",STATS,UNDER VOTES,22,,,
Nassau,14 James S Page Governmental C,U.S. Senate,"",STATS,UNDER VOTES,6,,,
Nassau,21 American Beach Community Ce,U.S. Senate,"",STATS,UNDER VOTES,11,,,
Nassau,22 Springhill Baptist Church,U.S. Senate,"",STATS,UNDER VOTES,12,,,
Nassau,23 Springhill Baptist Church,U.S. Senate,"",STATS,UNDER VOTES,8,,,
Nassau,31 James S Page Governmental C,U.S. Senate,"",STATS,UNDER VOTES,9,,,
Nassau,32 Yulee Sports Complex,U.S. Senate,"",STATS,UNDER VOTES,8,,,
Nassau,33 The River of Praise Worship,U.S. Senate,"",STATS,UNDER VOTES,8,,,
Nassau,34 FSCJ - Building 30 Nassau R,U.S. Senate,"",STATS,UNDER VOTES,2,,,
Nassau,41 Hilliard Community Center,U.S. Senate,"",STATS,UNDER VOTES,7,,,
Nassau,42 River Road Baptist Church,U.S. Senate,"",STATS,UNDER VOTES,1,,,
Nassau,43 Bryceville Community Center,U.S. Senate,"",STATS,UNDER VOTES,6,,,
Nassau,44 Callahan Fairgrounds - Mult,U.S. Senate,"",STATS,UNDER VOTES,4,,,
Nassau,51 FSCJ - Building 30 Nassau R,U.S. Senate,"",STATS,UNDER VOTES,4,,,
Nassau,52 Callahan Fairgrounds - Mult,U.S. Senate,"",STATS,UNDER VOTES,3,,,
Nassau,53 Walter Junior Boatright Cou,U.S. Senate,"",STATS,UNDER VOTES,12,,,
Nassau,11 MLK / Elm St Rec Center,U.S. House,4,REP,Aaron Bean,1178,425,481,272
Nassau,12 Atlantic Ave Rec Center,U.S. House,4,REP,Aaron Bean,3012,1249,980,783
Nassau,13 Lighthouse Bible Baptist Ch,U.S. House,4,REP,Aaron Bean,2739,1096,851,792
Nassau,14 James S Page Governmental C,U.S. House,4,REP,Aaron Bean,1122,484,370,268
Nassau,21 American Beach Community Ce,U.S. House,4,REP,Aaron Bean,3132,1145,810,1177
Nassau,22 Springhill Baptist Church,U.S. House,4,REP,Aaron Bean,2352,751,1110,491
Nassau,23 Springhill Baptist Church,U.S. House,4,REP,Aaron Bean,3663,1743,1094,826
Nassau,31 James S Page Governmental C,U.S. House,4,REP,Aaron Bean,1661,671,642,348
Nassau,32 Yulee Sports Complex,U.S. House,4,REP,Aaron Bean,1464,620,611,233
Nassau,33 The River of Praise Worship,U.S. House,4,REP,Aaron Bean,2502,983,1075,444
Nassau,34 FSCJ - Building 30 Nassau R,U.S. House,4,REP,Aaron Bean,845,297,403,145
Nassau,41 Hilliard Community Center,U.S. House,4,REP,Aaron Bean,3199,1427,1284,488
Nassau,42 River Road Baptist Church,U.S. House,4,REP,Aaron Bean,973,360,485,128
Nassau,43 Bryceville Community Center,U.S. House,4,REP,Aaron Bean,2106,594,1112,400
Nassau,44 Callahan Fairgrounds - Mult,U.S. House,4,REP,Aaron Bean,869,343,373,153
Nassau,51 FSCJ - Building 30 Nassau R,U.S. House,4,REP,Aaron Bean,1459,537,697,225
Nassau,52 Callahan Fairgrounds - Mult,U.S. House,4,REP,Aaron Bean,1458,676,583,199
Nassau,53 Walter Junior Boatright Cou,U.S. House,4,REP,Aaron Bean,3287,1475,1334,478
Nassau,11 MLK / Elm St Rec Center,U.S. House,4,DEM,"LaShonda ""L.J."" Holloway",777,232,237,308
Nassau,12 Atlantic Ave Rec Center,U.S. House,4,DEM,"LaShonda ""L.J."" Holloway",1512,517,325,670
Nassau,13 Lighthouse Bible Baptist Ch,U.S. House,4,DEM,"LaShonda ""L.J."" Holloway",1243,387,222,634
Nassau,14 James S Page Governmental C,U.S. House,4,DEM,"LaShonda ""L.J."" Holloway",291,107,59,125
Nassau,21 American Beach Community Ce,U.S. House,4,DEM,"LaShonda ""L.J."" Holloway",1206,327,226,653
Nassau,22 Springhill Baptist Church,U.S. House,4,DEM,"LaShonda ""L.J."" Holloway",667,199,167,301
Nassau,23 Springhill Baptist Church,U.S. House,4,DEM,"LaShonda ""L.J."" Holloway",1212,473,244,495
Nassau,31 James S Page Governmental C,U.S. House,4,DEM,"LaShonda ""L.J."" Holloway",458,146,129,183
Nassau,32 Yulee Sports Complex,U.S. House,4,DEM,"LaShonda ""L.J."" Holloway",422,176,98,148
Nassau,33 The River of Praise Worship,U.S. House,4,DEM,"LaShonda ""L.J."" Holloway",627,198,157,272
Nassau,34 FSCJ - Building 30 Nassau R,U.S. House,4,DEM,"LaShonda ""L.J."" Holloway",264,90,111,63
Nassau,41 Hilliard Community Center,U.S. House,4,DEM,"LaShonda ""L.J."" Holloway",361,134,115,112
Nassau,42 River Road Baptist Church,U.S. House,4,DEM,"LaShonda ""L.J."" Holloway",48,,,
Nassau,43 Bryceville Community Center,U.S. House,4,DEM,"LaShonda ""L.J."" Holloway",164,33,63,68
Nassau,44 Callahan Fairgrounds - Mult,U.S. House,4,DEM,"LaShonda ""L.J."" Holloway",93,,,
Nassau,51 FSCJ - Building 30 Nassau R,U.S. House,4,DEM,"LaShonda ""L.J."" Holloway",500,146,203,151
Nassau,52 Callahan Fairgrounds - Mult,U.S. House,4,DEM,"LaShonda ""L.J."" Holloway",186,68,59,59
Nassau,53 Walter Junior Boatright Cou,U.S. House,4,DEM,"LaShonda ""L.J."" Holloway",356,140,119,97
Nassau,11 MLK / Elm St Rec Center,U.S. House,4,"",WRITE-IN,1,,,
Nassau,12 Atlantic Ave Rec Center,U.S. House,4,"",WRITE-IN,8,,,
Nassau,13 Lighthouse Bible Baptist Ch,U.S. House,4,"",WRITE-IN,7,,,
Nassau,14 James S Page Governmental C,U.S. House,4,"",WRITE-IN,4,,,
Nassau,21 American Beach Community Ce,U.S. House,4,"",WRITE-IN,5,,,
Nassau,22 Springhill Baptist Church,U.S. House,4,"",WRITE-IN,5,,,
Nassau,23 Springhill Baptist Church,U.S. House,4,"",WRITE-IN,4,,,
Nassau,31 James S Page Governmental C,U.S. House,4,"",WRITE-IN,6,,,
Nassau,32 Yulee Sports Complex,U.S. House,4,"",WRITE-IN,1,,,
Nassau,33 The River of Praise Worship,U.S. House,4,"",WRITE-IN,3,,,
Nassau,34 FSCJ - Building 30 Nassau R,U.S. House,4,"",WRITE-IN,2,,,
Nassau,41 Hilliard Community Center,U.S. House,4,"",WRITE-IN,5,,,
Nassau,42 River Road Baptist Church,U.S. House,4,"",WRITE-IN,0,0,0,0
Nassau,43 Bryceville Community Center,U.S. House,4,"",WRITE-IN,3,,,
Nassau,44 Callahan Fairgrounds - Mult,U.S. House,4,"",WRITE-IN,2,,,
Nassau,51 FSCJ - Building 30 Nassau R,U.S. House,4,"",WRITE-IN,6,,,
Nassau,52 Callahan Fairgrounds - Mult,U.S. House,4,"",WRITE-IN,0,0,0,0
Nassau,53 Walter Junior Boatright Cou,U.S. House,4,"",WRITE-IN,2,,,
Nassau,11 MLK / Elm St Rec Center,U.S. House,4,STATS,OVER VOTES,0,0,0,0
Nassau,12 Atlantic Ave Rec Center,U.S. House,4,STATS,OVER VOTES,0,0,0,0
Nassau,13 Lighthouse Bible Baptist Ch,U.S. House,4,STATS,OVER VOTES,0,0,0,0
Nassau,14 James S Page Governmental C,U.S. House,4,STATS,OVER VOTES,0,0,0,0
Nassau,21 American Beach Community Ce,U.S. House,4,STATS,OVER VOTES,0,0,0,0
Nassau,22 Springhill Baptist Church,U.S. House,4,STATS,OVER VOTES,0,0,0,0
Nassau,23 Springhill Baptist Church,U.S. House,4,STATS,OVER VOTES,0,0,0,0
Nassau,31 James S Page Governmental C,U.S. House,4,STATS,OVER VOTES,0,0,0,0
Nassau,32 Yulee Sports Complex,U.S. House,4,STATS,OVER VOTES,0,0,0,0
Nassau,33 The River of Praise Worship,U.S. House,4,STATS,OVER VOTES,0,0,0,0
Nassau,34 FSCJ - Building 30 Nassau R,U.S. House,4,STATS,OVER VOTES,0,0,0,0
Nassau,41 Hilliard Community Center,U.S. House,4,STATS,OVER VOTES,4,,,
Nassau,42 River Road Baptist Church,U.S. House,4,STATS,OVER VOTES,0,0,0,0
Nassau,43 Bryceville Community Center,U.S. House,4,STATS,OVER VOTES,0,0,0,0
Nassau,44 Callahan Fairgrounds - Mult,U.S. House,4,STATS,OVER VOTES,0,0,0,0
Nassau,51 FSCJ - Building 30 Nassau R,U.S. House,4,STATS,OVER VOTES,0,0,0,0
Nassau,52 Callahan Fairgrounds - Mult,U.S. House,4,STATS,OVER VOTES,0,0,0,0
Nassau,53 Walter Junior Boatright Cou,U.S. House,4,STATS,OVER VOTES,0,0,0,0
Nassau,11 MLK / Elm St Rec Center,U.S. House,4,STATS,UNDER VOTES,15,,,
Nassau,12 Atlantic Ave Rec Center,U.S. House,4,STATS,UNDER VOTES,44,,,
Nassau,13 Lighthouse Bible Baptist Ch,U.S. House,4,STATS,UNDER VOTES,43,,,
Nassau,14 James S Page Governmental C,U.S. House,4,STATS,UNDER VOTES,17,,,
Nassau,21 American Beach Community Ce,U.S. House,4,STATS,UNDER VOTES,49,,,
Nassau,22 Springhill Baptist Church,U.S. House,4,STATS,UNDER VOTES,22,,,
Nassau,23 Springhill Baptist Church,U.S. House,4,STATS,UNDER VOTES,42,,,
Nassau,31 James S Page Governmental C,U.S. House,4,STATS,UNDER VOTES,24,,,
Nassau,32 Yulee Sports Complex,U.S. House,4,STATS,UNDER VOTES,12,,,
Nassau,33 The River of Praise Worship,U.S. House,4,STATS,UNDER VOTES,18,,,
Nassau,34 FSCJ - Building 30 Nassau R,U.S. House,4,STATS,UNDER VOTES,7,,,
Nassau,41 Hilliard Community Center,U.S. House,4,STATS,UNDER VOTES,34,,,
Nassau,42 River Road Baptist Church,U.S. House,4,STATS,UNDER VOTES,10,,,
Nassau,43 Bryceville Community Center,U.S. House,4,STATS,UNDER VOTES,12,,,
Nassau,44 Callahan Fairgrounds - Mult,U.S. House,4,STATS,UNDER VOTES,7,,,
Nassau,51 FSCJ - Building 30 Nassau R,U.S. House,4,STATS,UNDER VOTES,16,,,
Nassau,52 Callahan Fairgrounds - Mult,U.S. House,4,STATS,UNDER VOTES,7,,,
Nassau,53 Walter Junior Boatright Cou,U.S. House,4,STATS,UNDER VOTES,36,,,
Nassau,11 MLK / Elm St Rec Center,Governor and Lieutenant Governor,"",REP,Ron DeSantis,1122,423,463,236
Nassau,12 Atlantic Ave Rec Center,Governor and Lieutenant Governor,"",REP,Ron DeSantis,2868,1216,931,721
Nassau,13 Lighthouse Bible Baptist Ch,Governor and Lieutenant Governor,"",REP,Ron DeSantis,2619,1067,825,727
Nassau,14 James S Page Governmental C,Governor and Lieutenant Governor,"",REP,Ron DeSantis,1103,483,364,256
Nassau,21 American Beach Community Ce,Governor and Lieutenant Governor,"",REP,Ron DeSantis,2998,1116,797,1085
Nassau,22 Springhill Baptist Church,Governor and Lieutenant Governor,"",REP,Ron DeSantis,2318,742,1108,468
Nassau,23 Springhill Baptist Church,Governor and Lieutenant Governor,"",REP,Ron DeSantis,3616,1723,1094,799
Nassau,31 James S Page Governmental C,Governor and Lieutenant Governor,"",REP,Ron DeSantis,1658,673,649,336
Nassau,32 Yulee Sports Complex,Governor and Lieutenant Governor,"",REP,Ron DeSantis,1467,613,617,237
Nassau,33 The River of Praise Worship,Governor and Lieutenant Governor,"",REP,Ron DeSantis,2511,989,1082,440
Nassau,34 FSCJ - Building 30 Nassau R,Governor and Lieutenant Governor,"",REP,Ron DeSantis,853,298,410,145
Nassau,41 Hilliard Community Center,Governor and Lieutenant Governor,"",REP,Ron DeSantis,3213,1430,1293,490
Nassau,42 River Road Baptist Church,Governor and Lieutenant Governor,"",REP,Ron DeSantis,982,363,491,128
Nassau,43 Bryceville Community Center,Governor and Lieutenant Governor,"",REP,Ron DeSantis,2115,595,1119,401
Nassau,44 Callahan Fairgrounds - Mult,Governor and Lieutenant Governor,"",REP,Ron DeSantis,871,342,378,151
Nassau,51 FSCJ - Building 30 Nassau R,Governor and Lieutenant Governor,"",REP,Ron DeSantis,1469,538,710,221
Nassau,52 Callahan Fairgrounds - Mult,Governor and Lieutenant Governor,"",REP,Ron DeSantis,1451,677,579,195
Nassau,53 Walter Junior Boatright Cou,Governor and Lieutenant Governor,"",REP,Ron DeSantis,3317,1489,1347,481
Nassau,11 MLK / Elm St Rec Center,Governor and Lieutenant Governor,"",DEM,Charlie Crist,815,234,245,336
Nassau,12 Atlantic Ave Rec Center,Governor and Lieutenant Governor,"",DEM,Charlie Crist,1663,558,372,733
Nassau,13 Lighthouse Bible Baptist Ch,Governor and Lieutenant Governor,"",DEM,Charlie Crist,1371,417,249,705
Nassau,14 James S Page Governmental C,Governor and Lieutenant Governor,"",DEM,Charlie Crist,325,114,67,144
Nassau,21 American Beach Community Ce,Governor and Lieutenant Governor,"",DEM,Charlie Crist,1369,360,245,764
Nassau,22 Springhill Baptist Church,Governor and Lieutenant Governor,"",DEM,Charlie Crist,703,208,169,326
Nassau,23 Springhill Baptist Church,Governor and Lieutenant Governor,"",DEM,Charlie Crist,1277,494,249,534
Nassau,31 James S Page Governmental C,Governor and Lieutenant Governor,"",DEM,Charlie Crist,464,147,124,193
Nassau,32 Yulee Sports Complex,Governor and Lieutenant Governor,"",DEM,Charlie Crist,414,182,89,143
Nassau,33 The River of Praise Worship,Governor and Lieutenant Governor,"",DEM,Charlie Crist,617,193,150,274
Nassau,34 FSCJ - Building 30 Nassau R,Governor and Lieutenant Governor,"",DEM,Charlie Crist,255,88,105,62
Nassau,41 Hilliard Community Center,Governor and Lieutenant Governor,"",DEM,Charlie Crist,366,135,117,114
Nassau,42 River Road Baptist Church,Governor and Lieutenant Governor,"",DEM,Charlie Crist,45,,,
Nassau,43 Bryceville Community Center,Governor and Lieutenant Governor,"",DEM,Charlie Crist,161,35,56,70
Nassau,44 Callahan Fairgrounds - Mult,Governor and Lieutenant Governor,"",DEM,Charlie Crist,96,,,
Nassau,51 FSCJ - Building 30 Nassau R,Governor and Lieutenant Governor,"",DEM,Charlie Crist,487,149,185,153
Nassau,52 Callahan Fairgrounds - Mult,Governor and Lieutenant Governor,"",DEM,Charlie Crist,190,67,61,62
Nassau,53 Walter Junior Boatright Cou,Governor and Lieutenant Governor,"",DEM,Charlie Crist,355,139,112,104
Nassau,11 MLK / Elm St Rec Center,Governor and Lieutenant Governor,"",LPF,Hector Roos,14,,,
Nassau,12 Atlantic Ave Rec Center,Governor and Lieutenant Governor,"",LPF,Hector Roos,8,,,
Nassau,13 Lighthouse Bible Baptist Ch,Governor and Lieutenant Governor,"",LPF,Hector Roos,12,,,
Nassau,14 James S Page Governmental C,Governor and Lieutenant Governor,"",LPF,Hector Roos,2,,,
Nassau,21 American Beach Community Ce,Governor and Lieutenant Governor,"",LPF,Hector Roos,5,,,
Nassau,22 Springhill Baptist Church,Governor and Lieutenant Governor,"",LPF,Hector Roos,6,,,
Nassau,23 Springhill Baptist Church,Governor and Lieutenant Governor,"",LPF,Hector Roos,10,,,
Nassau,31 James S Page Governmental C,Governor and Lieutenant Governor,"",LPF,Hector Roos,7,,,
Nassau,32 Yulee Sports Complex,Governor and Lieutenant Governor,"",LPF,Hector Roos,6,,,
Nassau,33 The River of Praise Worship,Governor and Lieutenant Governor,"",LPF,Hector Roos,4,,,
Nassau,34 FSCJ - Building 30 Nassau R,Governor and Lieutenant Governor,"",LPF,Hector Roos,4,,,
