county,precinct,office,district,candidate,party,provisional,mail,early_voting,election_day,votes
Highlands,Precinct 14,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0,0
Highlands,Precinct 15,President,,"Roque ""Rocky"" De La Fuente",REF,,,,,1
Highlands,Precinct 16,President,,"Roque ""Rocky"" De La Fuente",REF,,,,,2
Highlands,Precinct 17,President,,"Roque ""Rocky"" De La Fuente",REF,,,,,1
Highlands,Precinct 18,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0,0
Highlands,Precinct 19,President,,"Roque ""Rocky"" De La Fuente",REF,,,,,3
Highlands,Precinct 20,President,,"Roque ""Rocky"" De La Fuente",REF,,,,,2
Highlands,Precinct 21,President,,"Roque ""Rocky"" De La Fuente",REF,,,,,3
Highlands,Precinct 22,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0,0
Highlands,Precinct 23,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0,0
Highlands,Precinct 24,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0,0
Highlands,Precinct 25,President,,"Roque ""Rocky"" De La Fuente",REF,,,,,4
Highlands,Precinct 1,President,,Gloria La Riva,PSL,0,0,0,0,0
Highlands,Precinct 2,President,,Gloria La Riva,PSL,,,,,3
Highlands,Precinct 3,President,,Gloria La Riva,PSL,0,0,0,0,0
Highlands,Precinct 4,President,,Gloria La Riva,PSL,,,,,2
Highlands,Precinct 5,President,,Gloria La Riva,PSL,,,,,2
Highlands,Precinct 6,President,,Gloria La Riva,PSL,0,0,0,0,0
Highlands,Precinct 7,President,,Gloria La Riva,PSL,,,,,1
Highlands,Precinct 8,President,,Gloria La Riva,PSL,,,,,3
Highlands,Precinct 9,President,,Gloria La Riva,PSL,0,0,0,0,0
Highlands,Precinct 10,President,,Gloria La Riva,PSL,,,,,2
Highlands,Precinct 11,President,,Gloria La Riva,PSL,,,,,3
Highlands,Precinct 12,President,,Gloria La Riva,PSL,0,0,0,0,0
Highlands,Precinct 13,President,,Gloria La Riva,PSL,,,,,2
Highlands,Precinct 14,President,,Gloria La Riva,PSL,0,0,0,0,0
Highlands,Precinct 15,President,,Gloria La Riva,PSL,0,0,0,0,0
Highlands,Precinct 16,President,,Gloria La Riva,PSL,,,,,1
Highlands,Precinct 17,President,,Gloria La Riva,PSL,,,,,1
Highlands,Precinct 18,President,,Gloria La Riva,PSL,0,0,0,0,0
Highlands,Precinct 19,President,,Gloria La Riva,PSL,,,,,1
Highlands,Precinct 20,President,,Gloria La Riva,PSL,0,0,0,0,0
Highlands,Precinct 21,President,,Gloria La Riva,PSL,0,0,0,0,0
Highlands,Precinct 22,President,,Gloria La Riva,PSL,0,0,0,0,0
Highlands,Precinct 23,President,,Gloria La Riva,PSL,,,,,1
Highlands,Precinct 24,President,,Gloria La Riva,PSL,0,0,0,0,0
Highlands,Precinct 25,President,,Gloria La Riva,PSL,,,,,2
Highlands,Precinct 1,President,,Howie Hawkins,GRE,,,,,4
Highlands,Precinct 2,President,,Howie Hawkins,GRE,,,,,7
Highlands,Precinct 3,President,,Howie Hawkins,GRE,,,,,1
Highlands,Precinct 4,President,,Howie Hawkins,GRE,,,,,1
Highlands,Precinct 5,President,,Howie Hawkins,GRE,,,,,2
Highlands,Precinct 6,President,,Howie Hawkins,GRE,0,0,0,0,0
Highlands,Precinct 7,President,,Howie Hawkins,GRE,0,0,0,0,0
Highlands,Precinct 8,President,,Howie Hawkins,GRE,,,,,3
Highlands,Precinct 9,President,,Howie Hawkins,GRE,,,,,3
Highlands,Precinct 10,President,,Howie Hawkins,GRE,,,,,2
Highlands,Precinct 11,President,,Howie Hawkins,GRE,,,,,2
Highlands,Precinct 12,President,,Howie Hawkins,GRE,,,,,1
Highlands,Precinct 13,President,,Howie Hawkins,GRE,,,,,2
Highlands,Precinct 14,President,,Howie Hawkins,GRE,0,0,0,0,0
Highlands,Precinct 15,President,,Howie Hawkins,GRE,,,,,4
Highlands,Precinct 16,President,,Howie Hawkins,GRE,,,,,5
Highlands,Precinct 17,President,,Howie Hawkins,GRE,,,,,3
Highlands,Precinct 18,President,,Howie Hawkins,GRE,0,0,0,0,0
Highlands,Precinct 19,President,,Howie Hawkins,GRE,,,,,6
Highlands,Precinct 20,President,,Howie Hawkins,GRE,,,,,1
Highlands,Precinct 21,President,,Howie Hawkins,GRE,,,,,2
Highlands,Precinct 22,President,,Howie Hawkins,GRE,0,0,0,0,0
Highlands,Precinct 23,President,,Howie Hawkins,GRE,0,0,0,0,0
Highlands,Precinct 24,President,,Howie Hawkins,GRE,0,0,0,0,0
Highlands,Precinct 25,President,,Howie Hawkins,GRE,,,,,4
Highlands,Precinct 1,President,,Don Blankenship,CPF,,,,,1
Highlands,Precinct 2,President,,Don Blankenship,CPF,,,,,1
Highlands,Precinct 3,President,,Don Blankenship,CPF,0,0,0,0,0
Highlands,Precinct 4,President,,Don Blankenship,CPF,,,,,3
Highlands,Precinct 5,President,,Don Blankenship,CPF,,,,,4
Highlands,Precinct 6,President,,Don Blankenship,CPF,,,,,1
Highlands,Precinct 7,President,,Don Blankenship,CPF,,,,,1
Highlands,Precinct 8,President,,Don Blankenship,CPF,,,,,2
Highlands,Precinct 9,President,,Don Blankenship,CPF,0,0,0,0,0
Highlands,Precinct 10,President,,Don Blankenship,CPF,,,,,3
Highlands,Precinct 11,President,,Don Blankenship,CPF,,,,,2
Highlands,Precinct 12,President,,Don Blankenship,CPF,0,0,0,0,0
Highlands,Precinct 13,President,,Don Blankenship,CPF,,,,,3
Highlands,Precinct 14,President,,Don Blankenship,CPF,0,0,0,0,0
Highlands,Precinct 15,President,,Don Blankenship,CPF,,,,,1
Highlands,Precinct 16,President,,Don Blankenship,CPF,0,0,0,0,0
Highlands,Precinct 17,President,,Don Blankenship,CPF,,,,,3
Highlands,Precinct 18,President,,Don Blankenship,CPF,0,0,0,0,0
Highlands,Precinct 19,President,,Don Blankenship,CPF,,,,,1
Highlands,Precinct 20,President,,Don Blankenship,CPF,0,0,0,0,0
Highlands,Precinct 21,President,,Don Blankenship,CPF,,,,,1
Highlands,Precinct 22,President,,Don Blankenship,CPF,0,0,0,0,0
Highlands,Precinct 23,President,,Don Blankenship,CPF,0,0,0,0,0
Highlands,Precinct 24,President,,Don Blankenship,CPF,0,0,0,0,0
Highlands,Precinct 25,President,,Don Blankenship,CPF,,,,,1
Highlands,Precinct 1,President,,WRITE-IN,NON,,,,,4
Highlands,Precinct 2,President,,WRITE-IN,NON,,,,,2
Highlands,Precinct 3,President,,WRITE-IN,NON,0,0,0,0,0
Highlands,Precinct 4,President,,WRITE-IN,NON,,,,,4
Highlands,Precinct 5,President,,WRITE-IN,NON,,,,,3
Highlands,Precinct 6,President,,WRITE-IN,NON,,,,,4
Highlands,Precinct 7,President,,WRITE-IN,NON,,,,,1
Highlands,Precinct 8,President,,WRITE-IN,NON,,,,,3
Highlands,Precinct 9,President,,WRITE-IN,NON,0,0,0,0,0
Highlands,Precinct 10,President,,WRITE-IN,NON,,,,,2
Highlands,Precinct 11,President,,WRITE-IN,NON,0,0,0,0,0
Highlands,Precinct 12,President,,WRITE-IN,NON,,,,,1
Highlands,Precinct 13,President,,WRITE-IN,NON,,,,,3
Highlands,Precinct 14,President,,WRITE-IN,NON,,,,,1
Highlands,Precinct 15,President,,WRITE-IN,NON,,,,,9
Highlands,Precinct 16,President,,WRITE-IN,NON,,,,,2
Highlands,Precinct 17,President,,WRITE-IN,NON,,,,,11
Highlands,Precinct 18,President,,WRITE-IN,NON,,,,,3
Highlands,Precinct 19,President,,WRITE-IN,NON,,,,,6
Highlands,Precinct 20,President,,WRITE-IN,NON,,,,,1
Highlands,Precinct 21,President,,WRITE-IN,NON,,,,,7
Highlands,Precinct 22,President,,WRITE-IN,NON,,,,,1
Highlands,Precinct 23,President,,WRITE-IN,NON,0,0,0,0,0
Highlands,Precinct 24,President,,WRITE-IN,NON,,,,,2
Highlands,Precinct 25,President,,WRITE-IN,NON,,,,,6
Highlands,Precinct 1,President,,OVER VOTES,,,,,,2
Highlands,Precinct 2,President,,OVER VOTES,,,,,,6
Highlands,Precinct 3,President,,OVER VOTES,,0,0,0,0,0
Highlands,Precinct 4,President,,OVER VOTES,,,,,,3
Highlands,Precinct 5,President,,OVER VOTES,,,,,,5
Highlands,Precinct 6,President,,OVER VOTES,,0,0,0,0,0
Highlands,Precinct 7,President,,OVER VOTES,,,,,,4
Highlands,Precinct 8,President,,OVER VOTES,,,,,,4
Highlands,Precinct 9,President,,OVER VOTES,,,,,,2
Highlands,Precinct 10,President,,OVER VOTES,,,,,,1
Highlands,Precinct 11,President,,OVER VOTES,,,,,,3
Highlands,Precinct 12,President,,OVER VOTES,,,,,,1
Highlands,Precinct 13,President,,OVER VOTES,,,,,,6
Highlands,Precinct 14,President,,OVER VOTES,,0,0,0,0,0
Highlands,Precinct 15,President,,OVER VOTES,,,,,,8
Highlands,Precinct 16,President,,OVER VOTES,,,,,,4
Highlands,Precinct 17,President,,OVER VOTES,,,,,,14
Highlands,Precinct 18,President,,OVER VOTES,,0,0,0,0,0
Highlands,Precinct 19,President,,OVER VOTES,,,,,,4
Highlands,Precinct 20,President,,OVER VOTES,,,,,,2
Highlands,Precinct 21,President,,OVER VOTES,,,,,,5
Highlands,Precinct 22,President,,OVER VOTES,,,,,,2
Highlands,Precinct 23,President,,OVER VOTES,,0,0,0,0,0
Highlands,Precinct 24,President,,OVER VOTES,,,,,,2
Highlands,Precinct 25,President,,OVER VOTES,,,,,,4
Highlands,Precinct 1,President,,UNDER VOTES,,,,,,8
Highlands,Precinct 2,President,,UNDER VOTES,,,,,,6
Highlands,Precinct 3,President,,UNDER VOTES,,,,,,8
Highlands,Precinct 4,President,,UNDER VOTES,,,,,,14
Highlands,Precinct 5,President,,UNDER VOTES,,,,,,8
Highlands,Precinct 6,President,,UNDER VOTES,,,,,,5
Highlands,Precinct 7,President,,UNDER VOTES,,,,,,3
Highlands,Precinct 8,President,,UNDER VOTES,,,,,,2
Highlands,Precinct 9,President,,UNDER VOTES,,,,,,2
Highlands,Precinct 10,President,,UNDER VOTES,,,,,,4
Highlands,Precinct 11,President,,UNDER VOTES,,,,,,6
Highlands,Precinct 12,President,,UNDER VOTES,,,,,,4
Highlands,Precinct 13,President,,UNDER VOTES,,,,,,6
Highlands,Precinct 14,President,,UNDER VOTES,,,,,,1
Highlands,Precinct 15,President,,UNDER VOTES,,,,,,16
Highlands,Precinct 16,President,,UNDER VOTES,,,,,,6
Highlands,Precinct 17,President,,UNDER VOTES,,,,,,19
Highlands,Precinct 18,President,,UNDER VOTES,,0,0,0,0,0
Highlands,Precinct 19,President,,UNDER VOTES,,,,,,8
Highlands,Precinct 20,President,,UNDER VOTES,,,,,,5
Highlands,Precinct 21,President,,UNDER VOTES,,,,,,10
Highlands,Precinct 22,President,,UNDER VOTES,,,,,,1
Highlands,Precinct 23,President,,UNDER VOTES,,,,,,1
Highlands,Precinct 24,President,,UNDER VOTES,,,,,,1
Highlands,Precinct 25,President,,UNDER VOTES,,,,,,3
Highlands,Precinct 1,U.S. House,17,Greg Steube,REP,0,268,480,188,936
Highlands,Precinct 2,U.S. House,17,Greg Steube,REP,,,,,880
Highlands,Precinct 3,U.S. House,17,Greg Steube,REP,0,294,567,337,1198
Highlands,Precinct 4,U.S. House,17,Greg Steube,REP,0,704,898,590,2192
Highlands,Precinct 5,U.S. House,17,Greg Steube,REP,0,808,1058,634,2500
Highlands,Precinct 6,U.S. House,17,Greg Steube,REP,0,374,460,264,1098
Highlands,Precinct 7,U.S. House,17,Greg Steube,REP,,,,,419
Highlands,Precinct 8,U.S. House,17,Greg Steube,REP,,,,,776
Highlands,Precinct 9,U.S. House,17,Greg Steube,REP,,,,,65
Highlands,Precinct 10,U.S. House,17,Greg Steube,REP,,,,,1021
Highlands,Precinct 11,U.S. House,17,Greg Steube,REP,0,342,461,244,1047
Highlands,Precinct 12,U.S. House,17,Greg Steube,REP,,,,,683
Highlands,Precinct 13,U.S. House,17,Greg Steube,REP,0,702,1333,477,2512
Highlands,Precinct 14,U.S. House,17,Greg Steube,REP,0,43,61,157,261
Highlands,Precinct 15,U.S. House,17,Greg Steube,REP,,,,,3803
Highlands,Precinct 16,U.S. House,17,Greg Steube,REP,,,,,2125
Highlands,Precinct 17,U.S. House,17,Greg Steube,REP,,,,,3900
Highlands,Precinct 18,U.S. House,17,Greg Steube,REP,,,,,144
Highlands,Precinct 19,U.S. House,17,Greg Steube,REP,,,,,1810
Highlands,Precinct 20,U.S. House,17,Greg Steube,REP,,,,,1104
Highlands,Precinct 21,U.S. House,17,Greg Steube,REP,0,551,833,547,1931
Highlands,Precinct 22,U.S. House,17,Greg Steube,REP,0,108,70,185,363
Highlands,Precinct 23,U.S. House,17,Greg Steube,REP,0,107,207,119,433
Highlands,Precinct 24,U.S. House,17,Greg Steube,REP,,,,,1293
Highlands,Precinct 25,U.S. House,17,Greg Steube,REP,,,,,2046
Highlands,Precinct 1,U.S. House,17,Allen Ellison,DEM,0,219,181,130,530
Highlands,Precinct 2,U.S. House,17,Allen Ellison,DEM,,,,,1257
Highlands,Precinct 3,U.S. House,17,Allen Ellison,DEM,0,177,85,54,316
Highlands,Precinct 4,U.S. House,17,Allen Ellison,DEM,,,,,1207
Highlands,Precinct 5,U.S. House,17,Allen Ellison,DEM,,,,,1228
Highlands,Precinct 6,U.S. House,17,Allen Ellison,DEM,0,307,68,53,428
Highlands,Precinct 7,U.S. House,17,Allen Ellison,DEM,0,179,136,90,405
Highlands,Precinct 8,U.S. House,17,Allen Ellison,DEM,0,232,121,111,464
Highlands,Precinct 9,U.S. House,17,Allen Ellison,DEM,0,184,117,117,418
Highlands,Precinct 10,U.S. House,17,Allen Ellison,DEM,0,244,121,70,435
Highlands,Precinct 11,U.S. House,17,Allen Ellison,DEM,0,242,101,65,408
Highlands,Precinct 12,U.S. House,17,Allen Ellison,DEM,0,103,30,44,177
Highlands,Precinct 13,U.S. House,17,Allen Ellison,DEM,,,,,987
Highlands,Precinct 14,U.S. House,17,Allen Ellison,DEM,,,,,54
Highlands,Precinct 15,U.S. House,17,Allen Ellison,DEM,0,810,341,146,1297
Highlands,Precinct 16,U.S. House,17,Allen Ellison,DEM,0,488,433,233,1154
Highlands,Precinct 17,U.S. House,17,Allen Ellison,DEM,,,,,1225
Highlands,Precinct 18,U.S. House,17,Allen Ellison,DEM,,,,,46
Highlands,Precinct 19,U.S. House,17,Allen Ellison,DEM,0,384,291,157,832
Highlands,Precinct 20,U.S. House,17,Allen Ellison,DEM,,,,,516
Highlands,Precinct 21,U.S. House,17,Allen Ellison,DEM,0,312,132,71,515
Highlands,Precinct 22,U.S. House,17,Allen Ellison,DEM,,,,,63
Highlands,Precinct 23,U.S. House,17,Allen Ellison,DEM,,,,,197
Highlands,Precinct 24,U.S. House,17,Allen Ellison,DEM,,,,,499
Highlands,Precinct 25,U.S. House,17,Allen Ellison,DEM,,,,,1149
Highlands,Precinct 1,U.S. House,17,"Theodore ""Pink Tie"" Murray",NPA,,,,,25
Highlands,Precinct 2,U.S. House,17,"Theodore ""Pink Tie"" Murray",NPA,,,,,39
Highlands,Precinct 3,U.S. House,17,"Theodore ""Pink Tie"" Murray",NPA,,,,,12
Highlands,Precinct 4,U.S. House,17,"Theodore ""Pink Tie"" Murray",NPA,,,,,34
Highlands,Precinct 5,U.S. House,17,"Theodore ""Pink Tie"" Murray",NPA,,,,,43
Highlands,Precinct 6,U.S. House,17,"Theodore ""Pink Tie"" Murray",NPA,,,,,12
Highlands,Precinct 7,U.S. House,17,"Theodore ""Pink Tie"" Murray",NPA,,,,,20
Highlands,Precinct 8,U.S. House,17,"Theodore ""Pink Tie"" Murray",NPA,,,,,29
Highlands,Precinct 9,U.S. House,17,"Theodore ""Pink Tie"" Murray",NPA,,,,,2
Highlands,Precinct 10,U.S. House,17,"Theodore ""Pink Tie"" Murray",NPA,,,,,14
Highlands,Precinct 11,U.S. House,17,"Theodore ""Pink Tie"" Murray",NPA,,,,,24
Highlands,Precinct 12,U.S. House,17,"Theodore ""Pink Tie"" Murray",NPA,,,,,8
Highlands,Precinct 13,U.S. House,17,"Theodore ""Pink Tie"" Murray",NPA,,,,,32
Highlands,Precinct 14,U.S. House,17,"Theodore ""Pink Tie"" Murray",NPA,,,,,1
Highlands,Precinct 15,U.S. House,17,"Theodore ""Pink Tie"" Murray",NPA,,,,,41
Highlands,Precinct 16,U.S. House,17,"Theodore ""Pink Tie"" Murray",NPA,,,,,55
Highlands,Precinct 17,U.S. House,17,"Theodore ""Pink Tie"" Murray",NPA,,,,,55
Highlands,Precinct 18,U.S. House,17,"Theodore ""Pink Tie"" Murray",NPA,,,,,3
Highlands,Precinct 19,U.S. House,17,"Theodore ""Pink Tie"" Murray",NPA,,,,,26
Highlands,Precinct 20,U.S. House,17,"Theodore ""Pink Tie"" Murray",NPA,,,,,10
Highlands,Precinct 21,U.S. House,17,"Theodore ""Pink Tie"" Murray",NPA,,,,,28
Highlands,Precinct 22,U.S. House,17,"Theodore ""Pink Tie"" Murray",NPA,,,,,4
Highlands,Precinct 23,U.S. House,17,"Theodore ""Pink Tie"" Murray",NPA,,,,,10
Highlands,Precinct 24,U.S. House,17,"Theodore ""Pink Tie"" Murray",NPA,,,,,9
Highlands,Precinct 25,U.S. House,17,"Theodore ""Pink Tie"" Murray",NPA,,,,,50
Highlands,Precinct 1,U.S. House,17,OVER VOTES,,0,0,0,0,0
Highlands,Precinct 2,U.S. House,17,OVER VOTES,,,,,,1
Highlands,Precinct 3,U.S. House,17,OVER VOTES,,0,0,0,0,0
Highlands,Precinct 4,U.S. House,17,OVER VOTES,,0,0,0,0,0
Highlands,Precinct 5,U.S. House,17,OVER VOTES,,0,0,0,0,0
Highlands,Precinct 6,U.S. House,17,OVER VOTES,,0,0,0,0,0
Highlands,Precinct 7,U.S. House,17,OVER VOTES,,0,0,0,0,0
Highlands,Precinct 8,U.S. House,17,OVER VOTES,,0,0,0,0,0
Highlands,Precinct 9,U.S. House,17,OVER VOTES,,0,0,0,0,0
Highlands,Precinct 10,U.S. House,17,OVER VOTES,,0,0,0,0,0
Highlands,Precinct 11,U.S. House,17,OVER VOTES,,0,0,0,0,0
Highlands,Precinct 12,U.S. House,17,OVER VOTES,,0,0,0,0,0
Highlands,Precinct 13,U.S. House,17,OVER VOTES,,,,,,1
Highlands,Precinct 14,U.S. House,17,OVER VOTES,,0,0,0,0,0
Highlands,Precinct 15,U.S. House,17,OVER VOTES,,0,0,0,0,0
Highlands,Precinct 16,U.S. House,17,OVER VOTES,,0,0,0,0,0
Highlands,Precinct 17,U.S. House,17,OVER VOTES,,,,,,2
Highlands,Precinct 18,U.S. House,17,OVER VOTES,,0,0,0,0,0
Highlands,Precinct 19,U.S. House,17,OVER VOTES,,0,0,0,0,0
Highlands,Precinct 20,U.S. House,17,OVER VOTES,,0,0,0,0,0
Highlands,Precinct 21,U.S. House,17,OVER VOTES,,0,0,0,0,0
Highlands,Precinct 22,U.S. House,17,OVER VOTES,,,,,,1
Highlands,Precinct 23,U.S. House,17,OVER VOTES,,0,0,0,0,0
Highlands,Precinct 24,U.S. House,17,OVER VOTES,,,,,,1
Highlands,Precinct 25,U.S. House,17,OVER VOTES,,0,0,0,0,0
Highlands,Precinct 1,U.S. House,17,UNDER VOTES,,,,,,51
Highlands,Precinct 2,U.S. House,17,UNDER VOTES,,,,,,74
Highlands,Precinct 3,U.S. House,17,UNDER VOTES,,,,,,39
Highlands,Precinct 4,U.S. House,17,UNDER VOTES,,0,41,33,34,108
Highlands,Precinct 5,U.S. House,17,UNDER VOTES,,0,35,51,36,122
Highlands,Precinct 6,U.S. House,17,UNDER VOTES,,,,,,49
Highlands,Precinct 7,U.S. House,17,UNDER VOTES,,,,,,40
Highlands,Precinct 8,U.S. House,17,UNDER VOTES,,,,,,45
Highlands,Precinct 9,U.S. House,17,UNDER VOTES,,,,,,19
Highlands,Precinct 10,U.S. House,17,UNDER VOTES,,,,,,43
Highlands,Precinct 11,U.S. House,17,UNDER VOTES,,,,,,32
Highlands,Precinct 12,U.S. House,17,UNDER VOTES,,,,,,24
Highlands,Precinct 13,U.S. House,17,UNDER VOTES,,,,,,93
Highlands,Precinct 14,U.S. House,17,UNDER VOTES,,,,,,10
Highlands,Precinct 15,U.S. House,17,UNDER VOTES,,,,,,108
Highlands,Precinct 16,U.S. House,17,UNDER VOTES,,,,,,114
Highlands,Precinct 17,U.S. House,17,UNDER VOTES,,,,,,154
Highlands,Precinct 18,U.S. House,17,UNDER VOTES,,,,,,7
Highlands,Precinct 19,U.S. House,17,UNDER VOTES,,,,,,79
Highlands,Precinct 20,U.S. House,17,UNDER VOTES,,,,,,55
Highlands,Precinct 21,U.S. House,17,UNDER VOTES,,,,,,75
Highlands,Precinct 22,U.S. House,17,UNDER VOTES,,,,,,13
Highlands,Precinct 23,U.S. House,17,UNDER VOTES,,,,,,26
Highlands,Precinct 24,U.S. House,17,UNDER VOTES,,,,,,44
Highlands,Precinct 25,U.S. House,17,UNDER VOTES,,,,,,109
Highlands,Precinct 1,State House,55,Kaylee Tuck,REP,0,259,494,199,952
